3.45,4.383
5.111000000000001,7.188
3.95,6.5
5.0,7.0
3.989,6.925
4.6,7.5
2.9,5.1
2.375,6.388999999999999
2.5,6.444
2.5,6.643
2.867,6.275
2.275,7.087999999999999
4.244,3.478
4.711,3.657
4.211,4.438
2.7560000000000002,4.788
4.0,4.375
3.438,4.12
4.522,4.2330000000000005
2.9,5.375
2.875,5.832999999999999
4.375,5.078
2.4,5.2860000000000005
2.256,7.444
2.167,7.422000000000001
2.1109999999999998,7.0
2.45,7.138
2.86,6.95
1.933,7.388999999999999
2.256,7.422000000000001
2.388,7.489
2.4330000000000003,6.0
6.167000000000001,4.322
1.389,7.888999999999999
8.111,6.722
7.55,6.722
7.8,4.85
6.667000000000001,5.356
8.0,6.388999999999999
8.056000000000001,6.287999999999999
8.125,6.314
3.113,6.722
3.0,7.0
3.333,6.375
3.0,7.0
2.47,7.188
2.5,7.0
2.59,7.377999999999999
2.0,7.5
2.49,6.7170000000000005
2.75,7.188
3.1,6.778
2.65,6.125
2.375,6.813
7.678,7.143
8.0,7.0
6.944,6.0
8.0,7.0
6.95,6.45
8.0,7.313
7.422000000000001,6.278
8.0,7.556
7.571000000000001,6.563
8.2,7.267
3.0,6.0
4.063,4.556
2.678,5.4
2.556,6.0
2.844,6.075
2.56,6.412999999999999
2.0,8.0
2.9,5.625
2.0,7.0
2.0,7.0
3.833,5.313
2.313,5.87
1.63,7.244
1.733,7.2139999999999995
7.5889999999999995,1.857
3.588,6.556
2.875,7.438
6.5,5.571000000000001
7.0,6.0
6.611000000000001,5.778
7.4,6.0
7.556,6.667000000000001
7.9670000000000005,6.8
7.0,6.0
7.31,6.257000000000001
7.478,5.132999999999999
5.125,5.875
4.813,5.688
5.6129999999999995,7.057
4.85,7.625
2.4130000000000003,7.0
1.571,7.917000000000001
1.8130000000000002,7.313
2.088,6.811
2.556,8.0
3.0,7.712999999999999
2.667,7.667000000000001
7.444,5.332999999999999
7.832999999999999,6.667000000000001
8.1,6.625
7.9,6.3
6.667000000000001,5.332999999999999
7.625,6.332999999999999
8.5,6.625
8.0,6.0
7.4,6.0
6.925,5.656000000000001
7.556,6.375
5.912999999999999,4.625
7.311,6.25
7.7,6.871
6.278,4.4110000000000005
6.611000000000001,5.925
8.443999999999999,7.0
7.625,6.667000000000001
7.267,5.377999999999999
7.47,6.25
7.311,5.343999999999999
6.933,5.086
6.337999999999999,5.8
7.0,5.744
7.433,6.6
7.0,6.222
7.25,7.375
6.944,6.843999999999999
6.832999999999999,7.0
7.0,7.0
6.7,6.822
7.4,7.5
7.289,7.178
7.35,7.4
6.4,6.4
5.556,2.667
6.122000000000001,2.338
6.444,4.375
7.0,4.7780000000000005
7.0,5.7
7.2,5.171
6.412999999999999,4.367
6.5,4.625
6.8,4.333
8.875,7.928999999999999
9.0,7.5
8.777999999999999,7.4
6.1,5.025
8.544,7.077999999999999
8.913,7.825
5.856,4.638
6.625,6.7
7.0,6.667000000000001
7.462999999999999,6.42
6.075,5.7
6.186,5.556
7.0,6.0
7.388999999999999,6.2860000000000005
7.444,6.111000000000001
7.813,6.388999999999999
8.222000000000001,7.063
6.875,6.125
7.3,6.0
8.0,7.0
7.778,6.0
7.811,6.377999999999999
7.222,6.222
6.912999999999999,6.438
6.256,5.462999999999999
7.5,6.938
7.5889999999999995,7.056
6.08,6.1129999999999995
5.778,5.01
6.7,5.68
6.0,6.071000000000001
6.956,5.28
6.822,5.95
8.46,6.65
2.2,6.912999999999999
2.344,4.8
3.0,5.332999999999999
3.0,5.0
3.333,4.375
3.938,4.2860000000000005
3.878,3.678
3.6630000000000003,3.556
2.513,4.056
3.133,3.813
3.0,5.332999999999999
3.3110000000000004,4.425
2.3,4.1
2.625,5.822
2.722,5.489
6.478,6.857
7.278,7.332999999999999
6.156000000000001,6.5
7.722,7.188
7.188,6.989
2.075,5.671
7.0,5.375
7.0,5.0
7.725,5.38
2.5,6.2860000000000005
7.9879999999999995,6.325
7.888999999999999,6.0
8.312999999999999,7.563
1.989,6.587999999999999
2.4,6.6
5.813,4.5
6.222,5.4
5.722,4.667
6.25,5.475
2.156,6.811
2.26,7.022
2.54,6.412999999999999
2.044,6.912999999999999
2.1430000000000002,6.832999999999999
7.0,5.111000000000001
6.037999999999999,3.778
6.944,5.45
6.4,4.5
2.025,7.65
2.0,7.85
3.667,6.0
4.0,5.375
3.667,6.0
3.47,6.167000000000001
8.133,6.787999999999999
8.422,4.525
2.25,4.75
2.5,5.556
2.5,7.0
3.25,6.5
3.167,7.3
2.6,7.0
2.1,7.6
2.556,7.444
2.138,7.55
2.3890000000000002,7.1129999999999995
2.8569999999999998,6.822
2.944,6.875
3.475,4.338
3.75,5.9
2.6,5.444
3.3,4.713
2.467,4.65
5.75,4.167
5.832999999999999,2.713
1.9780000000000002,6.525
6.222,1.6
5.611000000000001,3.5
5.787999999999999,2.8
5.622000000000001,2.722
6.2,2.917
7.888999999999999,7.622000000000001
7.57,5.34
7.8,6.16
3.778,6.722
5.063,4.5
5.2139999999999995,6.063
4.457,6.332999999999999
4.667,6.129
8.312999999999999,6.938
7.962999999999999,7.478
7.0,6.332999999999999
7.367000000000001,6.417000000000001
7.4670000000000005,5.733
7.944,7.444
6.837999999999999,5.975
7.25,6.063
6.875,6.111000000000001
7.667000000000001,6.888999999999999
1.6,7.375
2.0,6.0
1.3330000000000002,7.082999999999999
2.225,6.222
7.156000000000001,6.0
6.975,7.875
7.2139999999999995,7.611000000000001
7.52,8.511000000000001
7.188,8.056000000000001
5.789,5.0
7.4670000000000005,6.4
8.125,6.26
8.333,6.56
7.6,6.325
8.3,6.438
8.232999999999999,6.638
7.943,5.767
7.912999999999999,6.632999999999999
8.46,6.763
8.022,5.656000000000001
8.0,6.0
7.438,5.813
7.444,6.222
7.656000000000001,6.556
2.188,5.7139999999999995
7.75,7.063
4.6,7.525
3.5669999999999997,8.044
4.838,8.0
5.1,8.071
4.3,7.867000000000001
2.5,4.7780000000000005
7.222,6.377999999999999
7.0,6.0
7.222,7.0
7.357,5.733
7.229,6.5329999999999995
6.51,5.871
4.0,5.813
2.678,6.2
2.5,5.428999999999999
3.0,4.111000000000001
2.667,5.25
2.375,5.888999999999999
2.522,6.171
3.889,4.9
1.5,6.875
3.444,4.2219999999999995
3.713,4.2780000000000005
2.0,6.444
1.5,7.071000000000001
2.738,4.75
3.513,5.233
2.957,5.075
2.944,4.7780000000000005
2.778,5.667000000000001
3.4,4.125
4.3,4.075
2.571,5.7139999999999995
3.625,4.2219999999999995
2.7560000000000002,4.94
2.8110000000000004,4.95
3.4,4.0
2.0,7.667000000000001
2.333,7.0
3.014,7.08
2.0,7.4
2.722,7.388999999999999
2.0,7.4
1.625,7.556
2.05,7.567
2.311,7.356
1.625,7.667000000000001
1.411,7.87
1.625,8.056000000000001
7.832999999999999,8.222000000000001
2.9560000000000004,6.733
2.388,7.3629999999999995
7.313,5.417000000000001
2.556,5.667000000000001
2.0380000000000003,5.9670000000000005
3.013,4.6
2.763,4.37
3.0,5.556
2.6,5.5
2.625,5.667000000000001
2.489,5.325
3.343,5.343
3.071,5.643
3.833,4.063
4.25,3.929
2.0,7.667000000000001
1.889,7.438
1.6,8.0
1.4669999999999999,7.832999999999999
1.6,7.667000000000001
1.725,7.989
8.125,7.938
8.0,8.0
8.0,7.0
7.767,6.9
7.45,7.33
5.4,5.186
6.0,5.75
7.811,7.063
7.144,6.822
7.643,7.125
7.377999999999999,6.625
2.656,5.428999999999999
7.5,6.556
6.6,5.625
5.9879999999999995,4.689
7.15,6.6129999999999995
7.375,6.625
5.888999999999999,5.313
7.625,6.75
6.212999999999999,4.98
5.938,4.763
7.557,6.212999999999999
7.0,6.0
7.0,6.0
6.5,5.857
6.778,6.056
6.813,6.188
7.0,6.0
3.713,8.225
4.871,8.411
4.928999999999999,8.222000000000001
4.1,8.35
3.656,8.344
4.729,8.314
4.688,8.725
5.125,8.687999999999999
4.7330000000000005,7.711
3.714,7.5
5.857,6.332999999999999
3.5,6.2860000000000005
1.8330000000000002,7.832999999999999
4.083,6.125
4.513,3.967
4.5,4.25
3.813,6.375
4.375,6.188
3.94,5.925
3.656,5.711
3.589,5.971
3.556,5.412999999999999
3.113,6.233
3.638,5.725
3.6889999999999996,6.513
4.088,5.05
3.888,5.2379999999999995
6.143,4.857
5.332999999999999,4.2860000000000005
6.0,4.2219999999999995
6.0,4.333
6.71,4.46
6.25,4.875
5.778,4.333
6.0,4.111000000000001
6.825,4.313
6.0,4.571000000000001
6.75,4.475
5.667000000000001,3.333
8.0,8.0
8.0,8.0
8.0,8.0
7.356,7.35
8.0,8.167
8.443999999999999,8.0
8.5,8.443999999999999
7.95,8.075
7.611000000000001,7.778
7.513,7.75
7.4,7.3
7.556,7.556
2.488,6.356
2.444,5.4
2.289,5.85
2.5,5.6
2.6889999999999996,5.457000000000001
1.444,6.671
2.667,6.0
2.767,5.7379999999999995
3.0,6.0
3.2889999999999997,5.622000000000001
2.4,6.332999999999999
2.278,6.5
3.188,5.611000000000001
7.263,6.925
8.0,6.444
7.456,5.9670000000000005
6.7,5.0
8.0,6.332999999999999
6.3,6.25
8.0,6.5
8.0,7.332999999999999
8.0,6.444
7.367000000000001,5.689
8.333,7.332999999999999
8.6,7.332999999999999
8.187999999999999,6.212999999999999
8.389,7.688
6.5329999999999995,5.756
7.3,5.877999999999999
7.178,5.912999999999999
1.5,8.443999999999999
3.91,4.06
4.125,4.4
2.4,6.778
2.178,6.8
1.8330000000000002,7.444
1.7,7.95
1.3330000000000002,8.222000000000001
1.611,7.175
7.444,6.625
7.0,6.4
7.222,6.444
7.6,6.6
8.375,6.5
2.489,7.188
2.125,7.375
1.089,8.59
